gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,efficiency_rating,ast_tov_ratio
79,33.8,11.7,38.5,27.2,69.8,5.4,7.7,1.9,0.3,3.2,1,0.34615384615384615,23.8,2.4054982817869415
81,31.6,14.1,40.2,29.8,75.4,4.4,1.6,0.9,0.7,2.0,1,0.4462025316455696,19.7,0.79960019990005
64,31.0,14.0,46.0,37.0,72.2,3.9,2.0,2.0,0.6,1.2,1,0.45161290322580644,21.3,1.6652789342214822
78,29.7,10.0,53.4,0.0,63.5,7.3,0.5,0.4,0.8,1.4,1,0.3367003367003367,17.6,0.3568879371877231
72,29.0,12.6,39.4,28.4,66.2,5.6,1.5,0.6,1.2,1.6,1,0.43448275862068964,19.9,0.9369144284821986
80,28.6,13.2,51.1,25.0,63.6,7.5,1.2,0.6,1.4,2.0,1,0.4615384615384615,21.9,0.5997001499250375
79,25.9,11.4,46.5,0.0,64.5,6.0,0.6,0.5,1.3,1.9,0,0.4401544401544402,17.900000000000002,0.3156233561283535
78,23.1,10.4,48.4,43.6,79.2,2.6,1.3,0.6,0.3,1.0,1,0.4502164502164502,14.200000000000001,1.298701298701299
66,22.6,6.8,48.5,28.6,44.7,7.4,0.7,0.5,0.6,1.4,0,0.30088495575221236,14.599999999999998,0.4996431120628123
81,22.2,8.2,45.4,31.6,73.9,2.7,4.8,0.8,0.3,2.0,1,0.36936936936936937,14.8,2.39880059970015
32,18.8,5.9,41.9,37.5,68.1,2.5,1.3,1.0,0.3,0.9,0,0.31382978723404253,10.100000000000001,1.4428412874583796
67,21.8,9.2,44.3,39.2,71.4,2.8,4.3,1.1,0.1,2.0,1,0.4220183486238532,15.500000000000004,2.1489255372313845
53,19.3,5.8,38.0,32.8,75.3,1.3,4.1,0.8,0.1,1.4,1,0.30051813471502586,10.7,2.9264810849393292
45,18.4,6.5,44.4,39.3,68.5,2.9,2.0,0.8,0.4,0.9,1,0.3532608695652174,11.700000000000001,2.2197558268590454
37,18.2,7.4,47.5,21.4,64.8,1.9,2.7,0.8,0.0,1.5,0,0.40659340659340665,11.3,1.7988007994670223
64,16.1,4.7,46.5,0.0,49.2,3.4,0.5,0.6,0.6,0.8,0,0.2919254658385093,8.999999999999998,0.6242197253433208
62,15.8,3.9,45.7,0.0,61.4,2.7,1.1,0.7,0.2,0.9,0,0.24683544303797467,7.6999999999999975,1.2208657047724751
63,15.0,6.0,51.5,16.7,83.3,2.2,1.0,0.5,0.3,0.7,1,0.4,9.3,1.4265335235378032
81,14.9,7.0,44.1,37.4,78.3,1.6,1.0,0.5,0.2,0.8,1,0.4697986577181208,9.499999999999998,1.2484394506866416
55,14.7,3.5,38.1,31.4,70.0,1.1,3.2,0.7,0.0,1.8,0,0.2380952380952381,6.7,1.776790671848973
46,12.8,3.9,59.1,100.0,48.9,3.3,0.5,0.2,0.6,0.5,0,0.3046875,8.0,0.998003992015968
41,12.3,3.3,45.1,0.0,44.7,2.4,1.2,0.5,0.1,1.0,1,0.26829268292682923,6.499999999999999,1.1988011988011988
46,11.5,4.1,53.0,40.0,61.8,3.3,0.8,0.4,0.1,0.8,1,0.3565217391304348,7.8999999999999995,0.9987515605493134
49,11.3,2.4,32.8,24.3,77.5,1.0,1.9,0.4,0.1,1.0,1,0.21238938053097342,4.8,1.8981018981018982
53,11.2,2.7,43.3,0.0,75.0,2.3,0.5,0.4,0.4,0.5,1,0.2410714285714286,5.800000000000001,0.998003992015968
60,11.2,3.3,50.0,26.3,67.9,1.2,1.0,0.6,0.2,0.8,0,0.29464285714285715,5.5,1.2484394506866416
58,10.6,4.6,38.4,30.1,64.9,1.1,1.0,0.2,0.1,0.9,0,0.43396226415094336,6.099999999999999,1.1098779134295227
59,9.9,3.5,42.4,0.0,69.4,2.6,0.6,0.2,0.1,0.8,1,0.35353535353535354,6.199999999999999,0.749063670411985
55,9.7,1.7,47.9,0.0,68.3,1.9,0.2,0.2,1.1,0.3,1,0.1752577319587629,4.8,0.6644518272425249
41,9.6,4.1,38.8,36.0,68.2,1.4,0.4,0.3,0.4,0.7,0,0.4270833333333333,5.9,0.5706134094151213
46,9.2,3.3,56.2,33.3,41.0,1.2,0.7,0.4,0.1,0.7,0,0.358695652173913,5.0,0.9985734664764622
42,8.1,3.0,37.2,24.0,65.3,0.8,0.4,0.3,0.1,0.4,0,0.3703703703703704,4.199999999999999,0.9975062344139651
49,6.5,4.8,42.6,38.4,71.1,0.5,1.0,0.3,0.0,1.0,0,0.7384615384615384,5.6,0.9990009990009991
38,6.5,3.1,39.5,31.0,66.7,0.6,1.1,0.3,0.1,0.7,0,0.47692307692307695,4.5,1.5691868758915837
82,36.8,16.0,46.6,26.7,74.2,5.4,6.6,2.3,0.6,3.6,1,0.4347826086956522,27.3,1.8328242154956955
79,36.7,19.2,40.6,28.4,69.9,4.5,3.4,1.1,0.2,3.1,1,0.5231607629427792,25.299999999999997,1.0964205095130604
81,33.3,13.6,39.4,33.8,78.1,2.9,5.8,1.1,0.1,1.8,1,0.4084084084084084,21.700000000000003,3.220433092726263
76,32.1,17.5,55.2,0.0,53.2,9.1,3.6,1.2,2.2,2.7,1,0.5451713395638629,30.900000000000002,1.3328396890040726
47,17.0,5.2,44.7,27.1,72.1,3.6,0.7,0.5,0.5,0.8,0,0.3058823529411765,9.7,0.8739076154806491
82,31.2,13.5,50.1,20.0,56.9,7.6,2.0,0.7,1.4,2.0,1,0.4326923076923077,23.2,0.9995002498750625
79,30.6,16.6,46.8,36.0,81.1,4.0,2.6,0.7,0.3,2.8,1,0.542483660130719,21.400000000000002,0.9282399143163157
82,26.5,10.3,37.5,33.3,73.2,2.3,4.8,1.5,0.1,2.2,1,0.3886792452830189,16.800000000000004,2.180826896865061
79,25.6,9.4,41.9,31.1,77.8,5.1,1.6,0.7,0.6,1.1,1,0.3671875,16.3,1.4532243415077204
71,24.8,9.6,50.8,0.0,59.6,5.8,1.4,1.4,0.4,1.2,1,0.3870967741935484,17.399999999999995,1.1656952539550376
79,24.7,5.7,41.5,16.7,75.7,6.2,1.2,0.9,1.2,0.9,1,0.23076923076923078,14.299999999999999,1.3318534961154271
65,24.7,12.0,47.0,4.3,77.0,2.9,1.9,1.0,0.1,1.7,1,0.4858299595141701,16.200000000000003,1.1169900058788949
37,23.5,6.9,58.7,0.0,59.2,5.7,1.0,1.0,1.0,0.8,1,0.2936170212765958,14.8,1.2484394506866416
81,21.9,5.8,47.9,0.0,72.9,7.5,1.2,0.8,0.4,1.2,1,0.2648401826484018,14.500000000000002,0.9991673605328893
81,21.4,7.7,50.8,0.0,64.2,6.2,0.7,0.6,1.0,1.3,1,0.3598130841121496,14.899999999999999,0.5380476556495004
79,19.2,8.5,40.5,29.9,82.4,1.5,1.3,0.4,0.2,1.3,1,0.44270833333333337,10.6,0.9992313604919294
49,18.8,8.7,54.5,0.0,71.1,3.1,0.6,1.5,0.0,0.9,0,0.46276595744680843,12.999999999999998,0.6659267480577136
79,17.8,8.1,43.9,38.0,67.2,2.9,1.3,0.8,0.6,1.7,1,0.45505617977528084,12.000000000000002,0.7642563198118755
75,17.6,6.9,49.5,0.0,57.8,3.0,1.0,0.7,0.3,1.2,1,0.39204545454545453,10.700000000000001,0.8326394671107411
66,17.0,6.7,41.8,29.5,84.1,2.0,2.9,0.9,0.1,1.4,1,0.3941176470588235,11.2,2.069950035688794
67,16.7,5.0,48.4,9.1,61.4,2.7,0.8,1.0,0.3,0.8,1,0.29940119760479045,9.0,0.9987515605493134
23,16.0,4.2,47.6,0.0,60.0,3.5,0.7,0.6,0.1,0.8,0,0.2625,8.299999999999999,0.8739076154806491
47,16.6,4.6,36.2,26.6,82.5,2.3,0.8,0.7,0.3,0.6,0,0.2771084337349397,8.1,1.3311148086522464
74,15.5,5.5,40.6,0.0,67.5,3.3,0.2,0.3,0.7,1.0,0,0.3548387096774194,9.0,0.19980019980019983
77,15.1,5.4,42.1,21.2,73.1,2.0,1.4,0.6,0.1,1.0,1,0.35761589403973515,8.5,1.3986013986013988
51,15.0,4.8,41.9,33.3,65.7,2.6,1.2,0.7,0.3,0.9,1,0.32,8.7,1.3318534961154271
68,13.0,3.6,59.2,0.0,54.7,3.4,0.3,0.3,0.3,0.7,0,0.27692307692307694,7.199999999999999,0.42796005706134094
70,12.7,4.8,40.0,8.0,83.6,1.2,0.9,0.9,0.1,0.9,1,0.3779527559055118,7.0,0.9988901220865705
55,12.1,3.2,53.9,0.0,54.5,3.1,0.4,0.3,0.5,0.6,0,0.2644628099173554,6.900000000000001,0.6655574043261232
64,11.9,5.3,37.7,40.4,75.3,1.1,1.2,0.4,0.1,0.9,1,0.4453781512605042,7.199999999999999,1.3318534961154271
58,11.6,4.8,36.5,31.5,67.2,1.3,1.2,0.5,0.3,0.9,1,0.41379310344827586,7.199999999999999,1.3318534961154271
67,10.3,3.0,43.7,0.0,61.3,2.9,0.8,0.3,0.5,0.8,1,0.2912621359223301,6.7,0.9987515605493134
39,16.6,5.4,35.5,26.2,75.0,2.5,0.9,0.6,0.3,1.0,0,0.3253012048192771,8.700000000000001,0.8991008991008992
60,9.0,3.1,36.8,23.4,83.0,0.7,2.1,0.6,0.1,0.9,1,0.34444444444444444,5.699999999999999,2.3307436182019976
40,8.5,1.8,30.5,33.3,80.0,0.7,1.3,0.3,0.0,0.9,1,0.21176470588235294,3.1999999999999997,1.4428412874583796
48,8.0,3.4,52.2,50.0,82.4,0.8,1.5,0.3,0.1,0.6,1,0.425,5.5,2.4958402662229617
38,7.5,1.9,31.8,20.8,44.4,0.9,0.4,0.4,0.3,0.5,0,0.2533333333333333,3.3999999999999995,0.7984031936127745
53,7.2,3.0,40.4,27.9,75.9,1.7,0.5,0.3,0.1,0.6,0,0.41666666666666663,5.0,0.831946755407654
45,6.2,2.6,41.5,0.0,63.0,2.6,0.2,0.2,0.5,0.5,1,0.41935483870967744,5.6000000000000005,0.3992015968063872
68,5.5,1.9,31.7,33.3,73.5,0.8,0.3,0.2,0.1,0.3,0,0.34545454545454546,3.0000000000000004,0.9966777408637874
47,4.7,1.9,48.6,0.0,54.1,1.3,0.2,0.1,0.2,0.3,1,0.40425531914893614,3.400000000000001,0.6644518272425249
81,37.9,23.4,56.2,0.0,59.2,13.9,1.9,0.7,3.5,3.8,1,0.6174142480211081,39.6,0.4998684556695607
77,35.6,15.4,46.4,36.9,74.6,3.5,3.8,1.6,0.7,2.6,1,0.43258426966292135,22.4,1.4609765474817378
81,34.9,18.2,47.4,10.0,83.5,8.7,2.8,1.3,1.0,3.4,1,0.5214899713467048,28.6,0.8232872684504557
81,34.5,14.7,42.6,28.1,64.4,9.6,3.8,1.6,0.4,2.8,1,0.4260869565217391,27.299999999999997,1.3566583363084614
78,33.9,21.0,51.1,0.0,78.1,10.3,1.0,0.3,3.5,3.0,1,0.6194690265486726,33.099999999999994,0.33322225924691773
82,33.5,14.7,50.4,15.4,74.8,9.1,1.8,0.9,1.4,1.9,1,0.4388059701492537,25.999999999999996,0.9468700683850606
82,32.4,15.6,46.9,25.0,71.3,7.2,1.8,1.0,0.8,2.1,1,0.4814814814814815,24.3,0.8567348881485007
79,29.5,10.1,47.4,25.5,71.5,5.0,2.4,1.0,1.1,2.0,1,0.3423728813559322,17.6,1.199400299850075
72,29.0,13.5,49.3,0.0,60.2,7.4,1.3,0.5,1.1,2.2,1,0.46551724137931033,21.6,0.5906406179009541
59,28.4,17.0,43.5,31.9,74.2,4.5,3.0,1.1,0.5,3.0,1,0.5985915492957746,23.1,0.9996667777407531
82,27.9,9.8,43.3,0.0,65.1,6.2,1.1,0.7,0.9,1.7,1,0.3512544802867384,17.0,0.6466784244562024
48,27.5,15.8,52.4,33.3,70.7,4.6,1.3,1.8,0.8,1.9,0,0.5745454545454546,22.400000000000002,0.683850604944766
71,27.2,13.8,43.2,29.3,71.7,4.1,1.6,1.1,0.7,1.7,1,0.5073529411764707,19.6,0.9406231628453852
39,22.2,8.9,44.6,0.0,83.2,3.2,1.3,0.6,0.1,1.1,1,0.4009009009009009,13.000000000000002,1.1807447774750228
45,22.0,8.1,47.1,23.1,72.8,2.4,3.5,0.7,0.1,1.6,1,0.36818181818181817,13.2,2.1861336664584634
77,21.5,10.4,46.8,39.0,78.6,2.3,2.2,0.8,0.2,1.6,1,0.48372093023255813,14.299999999999999,1.3741411617738915
74,21.3,8.0,40.2,16.7,77.2,2.6,1.6,1.0,0.2,1.5,0,0.3755868544600939,11.899999999999999,1.0659560293137909
20,21.1,9.4,44.8,0.0,75.9,4.1,1.2,0.8,0.3,1.3,0,0.44549763033175355,14.5,0.9223674096848579
77,20.4,9.1,44.3,33.3,72.7,2.8,1.9,0.5,0.4,1.3,1,0.44607843137254904,13.399999999999999,1.4604150653343582
56,19.1,5.6,47.5,0.0,71.0,4.9,2.1,0.7,1.8,1.9,1,0.2931937172774869,13.2,1.1046817464492373
73,18.9,10.3,47.5,33.3,76.2,2.0,1.0,0.5,0.1,1.3,0,0.544973544973545,12.6,0.7686395080707149
40,15.4,6.1,52.8,23.8,73.7,2.1,0.6,0.5,0.2,0.7,0,0.39610389610389607,8.799999999999999,0.8559201141226819
82,18.9,6.6,50.0,0.0,70.0,5.3,1.0,0.7,0.2,1.2,1,0.3492063492063492,12.599999999999998,0.8326394671107411
82,18.3,5.2,45.6,39.1,57.4,1.4,3.3,0.7,0.1,1.0,1,0.28415300546448086,9.699999999999998,3.296703296703297
50,16.3,5.4,43.8,31.6,79.6,1.1,1.7,0.4,0.1,0.9,1,0.33128834355828224,7.799999999999999,1.8867924528301885
79,16.1,5.3,44.6,28.6,66.5,4.0,0.9,0.6,0.5,1.1,0,0.3291925465838509,10.200000000000001,0.8174386920980927
80,15.8,4.3,43.3,14.3,79.2,1.2,2.5,0.6,0.2,0.8,0,0.27215189873417717,7.999999999999999,3.121098626716604
80,15.8,4.3,43.3,14.3,79.2,1.2,2.5,0.6,0.2,0.8,0,0.27215189873417717,7.999999999999999,3.121098626716604
68,12.6,3.9,35.8,16.7,79.4,1.5,2.3,0.8,0.0,1.3,1,0.30952380952380953,7.2,1.767870868562644
43,12.1,5.4,55.0,0.0,64.3,3.8,0.3,0.3,0.4,0.9,0,0.44628099173553726,9.3,0.3329633740288568
52,12.0,4.5,43.9,10.0,62.5,0.7,2.2,0.4,0.1,0.8,1,0.375,7.1000000000000005,2.746566791510612
47,11.7,4.4,36.9,33.3,67.3,0.9,1.4,0.7,0.1,0.9,1,0.3760683760683761,6.6000000000000005,1.5538290788013318
